1,11,9,0
0,12,9,0
3,13,9,0
2,14,9,0
4,21,12,0
3,21,6,0
5,23,14,0
1,24,6,1
2,25,8,0
0,31,18,0
3,31,6,2
4,35,2,1
2,35,7,1
1,36,5,3
5,38,2,2
3,39,5,2
0,41,17,2
1,44,4,4
4,46,2,5
3,46,4,3
5,49,1,2
1,49,4,7
0,50,16,3
2,51,0,3
5,53,1,4
3,54,0,3
0,56,14,4
1,57,3,8
4,58,1,5
5,61,0,5
4,63,0,5
0,63,13,6
1,66,2,10
2,66,5,0
3,68,6,0
0,73,12,9
2,74,4,1
1,76,0,10
0,79,11,14
3,79,6,2
2,82,4,4
4,86,15,0
0,87,10,17
5,88,19,0
3,90,5,2
4,91,15,5
2,94,2,4
5,95,18,4
4,97,14,5
3,99,5,7
1,100,19,0
5,101,17,7
0,103,0,20
2,103,2,5
4,107,14,11
5,108,16,11
3,109,4,7
2,111,0,5
1,112,17,1
5,114,15,15
4,114,13,13
3,118,0,9
4,121,13,16
1,121,16,1
5,123,14,19
0,123,8,0
2,125,8,0
4,126,12,16
3,130,7,0
1,131,15,1
0,133,8,7
2,134,5,1
1,139,14,4
3,140,7,6
2,142,5,5
0,144,7,8
4,145,0,20
1,146,13,9
3,146,6,8
5,147,0,20
2,148,4,5
0,149,6,8
3,150,6,11
2,153,4,10
1,156,12,10
3,156,5,11
5,159,2,0
0,159,5,8
3,161,5,12
2,162,3,11
0,165,4,9
5,166,2,6
1,167,11,13
0,171,3,9
3,171,4,12
2,172,3,17
5,173,1,8
4,173,17,0
1,175,11,17
3,177,3,12
1,181,10,18
2,181,2,17
0,182,1,9
5,184,0,12
4,185,16,6
2,188,1,18
0,190,0,10
3,191,0,12
2,193,0,20
4,196,15,13
1,198,0,20
3,205,8,0
0,206,9,0
4,207,14,17
5,209,19,0
3,209,8,10
2,212,9,0
0,213,7,13
5,218,19,6
3,219,8,16
0,221,6,16
3,225,7,17
4,226,0,20
5,227,18,6
1,227,18,0
5,234,18,11
2,234,9,0
1,235,16,3
0,236,0,20
3,236,6,18
1,240,15,7
2,241,8,3
4,245,11,0
5,246,17,13
0,247,1,0
3,247,0,20
2,248,7,5
1,249,14,11
4,254,11,12
0,255,1,9
2,257,6,8
0,260,0,9
3,260,3,0
4,264,10,12
5,266,0,20
2,267,5,19
1,270,0,20
3,273,1,8
0,275,5,0
3,277,1,10
0,282,4,17
2,283,0,20
3,287,0,11
4,288,0,20
5,289,13,0
1,293,13,0
0,297,0,20
5,299,12,12
2,299,4,0
3,300,4,0
4,302,2,0
1,305,17,0
3,307,3,4
2,307,3,8
4,311,2,13
3,313,2,7
2,316,1,9
1,317,16,11
5,320,0,20
3,321,1,7
4,323,1,13
1,327,15,13
2,327,1,11
0,328,19,0
4,330,0,13
3,332,0,7
0,333,18,8
2,334,0,11
5,340,10,0
0,342,15,12
1,348,0,20
3,348,8,0
2,350,5,0
4,351,10,0
0,352,14,12
5,353,10,10
3,353,8,6
2,354,5,7
0,358,12,13
3,361,7,6
2,363,0,7
0,364,11,17
4,366,11,0
3,366,7,12
1,367,14,0
3,371,6,12
5,375,0,10
3,379,6,16
1,383,9,0
4,386,0,1
0,386,0,20
3,386,5,16
2,392,9,0
3,399,0,16
1,400,0,5
