648,2,17,3,2,6,9,15
350,6,21,2,0,3,12,15
441,3,21,2,0,5,13,18
320,10,31,0,2,8,13,21
426,13,31,1,2,11,7,18
368,16,31,0,2,2,13,15
194,10,31,0,2,9,12,21
133,26,39,0,2,1,12,13
95,15,39,6,2,4,20,24
234,21,39,0,2,1,17,18
210,32,44,1,0,1,11,12
391,1,44,3,0,6,37,43
575,25,44,2,0,1,18,19
471,19,44,1,0,10,15,25
311,33,45,0,2,5,7,12
582,36,45,0,2,3,6,9
42,25,49,5,0,3,21,24
121,33,49,5,0,1,15,16
628,10,49,5,0,17,22,39
620,5,49,6,0,13,31,44
693,42,49,2,0,1,6,7
567,36,51,10,2,1,14,15
47,19,51,10,2,8,24,32
96,44,53,0,2,1,8,9
78,50,61,0,2,1,10,11
269,51,61,0,2,1,9,10
118,54,61,0,2,1,6,7
374,57,62,3,2,1,4,5
329,8,63,10,0,19,36,55
700,17,63,10,0,11,35,46
368,36,65,2,14,3,26,29
429,59,74,0,2,4,11,15
614,42,75,3,0,13,20,33
544,41,75,3,0,13,21,34
243,73,94,0,2,2,19,21
317,81,94,0,2,1,12,13
695,84,117,2,0,8,25,33
722,72,117,1,0,32,13,45
723,96,117,1,0,9,12,21
263,81,117,2,0,10,26,36
661,106,121,3,2,2,13,15
15,97,123,5,2,1,25,26
217,104,123,4,2,1,18,19
463,87,123,4,2,13,23,36
509,50,123,6,2,33,40,73
374,123,129,2,1,1,5,6
653,106,134,1,2,16,12,28
354,104,134,0,2,13,17,30
442,110,134,0,2,8,16,24
488,70,140,6,0,14,56,70
198,55,140,7,0,16,69,85
609,64,140,5,0,29,47,76
726,71,140,5,0,22,47,69
67,64,140,5,0,30,46,76
112,78,146,3,0,29,39,68
180,115,146,1,0,14,17,31
647,113,146,3,0,1,32,33
163,126,151,0,2,14,11,25
221,142,151,0,2,1,8,9
35,141,151,0,2,1,9,10
57,132,151,0,2,9,10,19
267,147,153,0,2,1,5,6
537,146,153,0,2,1,6,7
112,149,153,0,2,1,3,4
719,93,155,12,2,1,61,62
225,21,155,17,2,20,114,134
478,17,155,17,2,23,115,138
538,57,155,14,2,7,91,98
118,113,162,2,15,21,28,49
321,95,163,8,2,18,50,68
427,110,163,7,2,8,45,53
330,97,163,10,2,7,59,66
424,55,163,10,2,48,60,108
469,46,163,11,2,52,65,117
564,134,163,4,2,1,28,29
431,47,163,18,2,33,83,116
434,80,163,11,2,19,64,83
373,38,163,18,2,43,82,125
140,148,163,4,2,1,14,15
419,157,166,0,2,3,6,9
634,155,166,0,2,6,5,11
584,154,166,0,2,6,6,12
651,88,170,19,2,1,81,82
51,157,170,10,2,1,12,13
472,116,170,4,0,13,41,54
131,127,170,3,0,24,19,43
606,87,170,15,0,3,80,83
107,106,170,10,0,1,63,64
27,9,170,18,0,71,90,161
115,158,170,3,0,1,11,12
643,66,170,8,0,46,58,104
33,121,170,7,0,1,48,49
642,79,170,11,0,19,72,91
47,145,171,2,1,10,16,26
64,141,177,10,0,11,25,36
574,109,177,12,0,28,40,68
520,99,177,13,0,29,49,78
715,62,177,19,0,19,96,115
675,140,177,11,0,3,34,37
219,89,177,16,0,13,75,88
516,116,177,12,0,22,39,61
187,61,177,19,0,21,95,116
247,38,177,19,0,43,96,139
533,123,177,10,0,28,26,54
492,84,177,19,0,1,92,93
66,148,181,5,0,1,32,33
524,26,181,16,0,19,136,155
130,172,181,1,0,1,8,9
632,34,181,16,0,12,135,147
23,43,181,13,0,31,107,138
151,79,181,11,0,19,83,102
418,102,181,11,0,1,78,79
290,24,181,12,0,54,103,157
499,29,181,15,0,26,126,152
517,126,181,5,0,17,38,55
585,143,181,5,0,2,36,38
444,128,181,5,0,16,37,53
731,58,181,14,0,7,116,123
4,40,181,13,0,33,108,141
500,8,181,15,0,46,127,173
71,128,181,7,0,1,52,53
308,111,181,10,0,1,69,70
326,168,183,0,2,3,12,15
617,166,183,0,2,4,13,17
181,171,183,0,2,1,11,12
410,185,191,0,2,1,5,6
107,187,191,0,2,1,3,4
57,174,204,2,15,9,21,30
459,207,212,0,2,1,4,5
122,188,212,0,2,13,11,24
351,197,212,0,2,4,11,15
566,196,212,0,2,7,9,16
548,207,212,0,2,2,3,5
581,195,212,0,2,6,11,17
290,188,212,0,2,14,10,24
96,200,225,2,5,12,13,25
274,173,231,7,2,10,48,58
227,183,231,7,2,1,47,48
496,231,241,0,2,4,6,10
125,228,241,0,2,9,4,13
523,223,241,0,2,12,6,18
672,223,241,0,2,13,5,18
111,225,241,0,2,10,6,16
325,204,246,4,2,22,20,42
338,235,246,4,2,1,10,11
140,240,248,2,1,1,7,8
634,199,267,2,0,32,36,68
160,206,267,2,0,27,34,61
173,212,267,3,0,1,54,55
696,180,267,2,0,51,36,87
355,150,267,8,0,25,92,117
108,179,267,1,0,69,19,88
85,193,267,2,0,39,35,74
704,164,267,7,0,18,85,103
713,194,267,3,0,17,56,73
666,234,267,2,0,1,32,33
211,189,267,1,0,60,18,78
60,253,268,2,0,1,14,15
379,179,268,6,0,17,72,89
139,219,268,4,0,6,43,49
337,186,268,5,0,23,59,82
142,181,268,8,0,1,86,87
473,193,268,4,0,32,43,75
110,241,268,3,0,1,26,27
636,225,271,16,2,12,34,46
363,224,271,14,2,32,15,47
629,185,271,17,2,40,46,86
649,243,271,16,2,1,27,28
600,222,271,18,2,1,48,49
288,216,277,10,2,11,50,61
245,196,277,14,2,18,63,81
46,172,277,10,2,53,52,105
608,222,277,8,2,24,31,55
271,186,277,9,2,55,36,91
578,235,277,6,2,25,17,42
312,248,282,0,2,20,14,34
220,266,282,0,2,3,13,16
413,269,282,0,2,1,12,13
75,277,282,0,2,1,4,5
376,243,282,0,2,25,14,39
404,274,282,0,2,2,7,9
501,270,282,0,2,2,11,13
437,156,286,12,2,62,68,130
100,183,286,16,2,1,102,103
292,198,286,12,2,22,66,88
670,154,286,17,2,16,116,132
480,188,286,15,2,5,93,98
322,268,286,10,2,1,17,18
416,221,286,11,2,12,53,65
433,171,286,15,2,23,92,115
146,190,286,11,2,42,54,96
602,199,286,15,0,50,37,87
184,228,286,17,0,1,57,58
105,230,286,16,0,8,48,56
65,172,286,10,0,54,60,114
50,181,286,9,0,59,46,105
344,245,286,15,0,4,37,41
558,201,286,14,0,15,70,85
235,146,286,19,0,59,81,140
477,211,286,18,0,2,73,75
296,102,286,18,0,111,73,184
195,215,286,17,0,10,61,71
594,225,286,5,0,42,19,61
423,196,286,14,0,19,71,90
532,213,286,8,0,32,41,73
345,218,286,15,0,31,37,68
109,197,286,14,0,17,72,89
360,226,286,7,0,26,34,60
286,258,286,5,0,9,19,28
583,267,286,1,0,9,10,19
212,217,286,14,0,1,68,69
686,241,286,8,0,4,41,45
327,198,286,19,0,6,82,88
689,118,286,19,0,86,82,168
270,232,286,9,0,8,46,54
389,199,286,18,0,15,72,87
454,200,286,7,0,51,35,86
192,203,286,15,0,47,36,83
138,189,286,17,0,37,60,97
590,221,286,15,0,30,35,65
534,204,286,10,0,21,61,82
123,257,288,1,2,16,15,31
132,244,288,0,2,23,21,44
161,240,288,0,2,27,21,48
277,247,288,0,2,21,20,41
369,269,288,0,2,1,18,19
706,250,288,0,2,17,21,38
668,266,288,0,2,1,21,22
134,247,288,0,2,21,21,42
317,281,296,2,8,1,14,15
720,175,300,12,0,43,82,125
191,156,300,15,0,37,107,144
593,103,300,17,0,67,130,197
580,197,300,13,0,3,100,103
639,110,300,17,0,61,129,190
218,132,300,16,0,50,118,168
256,193,300,13,0,6,101,107
362,246,300,10,0,8,46,54
224,130,300,16,0,51,119,170
495,168,300,12,0,51,81,132
365,282,301,0,2,4,15,19
536,295,301,0,2,1,5,6
563,292,301,0,2,1,8,9
451,288,301,0,2,1,12,13
430,295,301,0,2,2,4,6
64,296,301,0,2,2,3,5
452,296,301,0,2,2,4,6
419,273,305,2,11,10,22,32
310,298,306,0,2,2,6,8
609,302,306,0,2,1,3,4
351,266,319,2,17,16,37,53
