0,0,0,0
0,8,1,2
1,8,0,0
2,9,0,0
3,11,0,0
4,15,0,0
2,16,0,0
1,18,6,4
0,22,8,1
3,24,0,0
5,25,0,0
1,27,9,2
2,27,2,3
4,31,11,2
3,32,3,1
2,33,3,2
1,36,13,1
5,36,1,10
2,42,7,1
0,44,0,0
3,44,0,0
4,44,18,1
5,47,2,9
3,55,1,7
0,56,1,15
1,58,0,0
0,64,2,14
2,64,0,0
3,65,2,6
1,69,2,14
5,69,11,8
2,70,2,2
0,73,6,13
3,75,6,5
4,75,0,0
1,78,6,12
0,79,8,12
5,79,12,7
2,82,8,1
1,85,7,11
3,85,7,4
4,85,1,15
5,89,15,6
0,90,10,9
5,95,16,4
1,96,8,9
3,96,9,3
2,101,0,0
0,103,14,8
1,103,10,8
5,103,19,1
4,104,10,11
0,108,15,7
3,110,0,0
2,111,1,20
1,112,12,7
0,113,16,5
4,114,11,10
3,115,1,4
1,120,13,5
0,122,17,3
2,122,2,19
4,122,12,9
3,125,5,1
2,127,3,16
1,130,16,4
0,131,18,1
5,131,0,0
4,132,13,8
3,135,0,0
2,138,4,12
4,140,14,7
1,141,17,2
5,141,1,20
3,144,1,18
4,149,15,6
2,150,5,10
3,152,2,17
1,153,19,1
4,154,16,5
2,155,6,9
0,157,0,0
4,159,17,4
5,159,10,18
2,160,7,6
3,160,5,15
4,165,18,3
0,166,2,20
5,166,12,15
3,167,6,9
2,170,8,3
0,172,3,19
4,172,19,1
3,173,8,7
5,174,13,13
2,177,9,2
1,179,0,0
3,182,9,5
5,183,14,9
0,184,8,15
0,190,10,14
1,190,1,20
2,191,0,0
5,195,15,8
1,198,3,18
5,200,16,6
0,202,11,11
2,202,1,14
4,202,0,0
3,203,0,0
0,207,12,10
1,207,6,16
2,207,2,10
5,207,17,5
3,213,1,16
1,214,7,14
2,214,3,9
4,217,10,20
0,218,13,9
5,218,18,1
2,219,4,8
1,223,8,13
3,223,2,14
4,223,11,19
1,228,9,12
0,230,15,6
2,230,6,7
3,233,3,11
4,233,12,17
1,234,11,11
2,237,7,6
3,239,4,9
0,240,16,5
1,241,13,8
4,242,13,16
5,245,0,0
3,246,5,7
0,247,17,2
2,248,8,4
1,251,15,6
4,252,14,15
5,253,1,20
2,255,9,2
3,256,6,4
0,257,19,1
5,259,2,17
4,260,15,12
1,262,16,4
3,265,8,2
4,267,16,9
1,269,18,1
4,273,17,5
3,275,9,1
2,276,0,0
5,278,10,16
0,281,0,0
4,281,18,2
5,284,11,15
2,288,1,20
0,289,3,20
5,289,12,13
3,290,0,0
4,290,19,1
0,295,4,19
2,295,2,18
5,296,13,9
1,298,0,0
3,298,1,20
0,300,5,17
3,303,2,18
5,304,14,8
1,305,2,20
2,306,3,16
5,309,15,7
0,310,8,14
1,311,3,19
2,313,4,15
3,315,3,14
5,315,16,5
2,318,5,13
0,319,9,12
1,319,7,18
4,320,0,0
5,322,17,4
0,325,10,11
3,327,4,13
1,329,9,17
5,329,18,3
2,330,6,12
4,330,1,20
3,332,5,9
2,335,7,9
0,337,13,10
1,338,10,16
3,339,6,8
4,339,2,19
5,341,19,1
2,345,8,5
0,346,14,7
3,346,8,5
1,348,11,15
2,353,9,1
3,356,9,4
0,358,15,6
1,359,12,14
4,364,11,16
0,366,17,5
1,366,13,13
5,368,0,0
2,371,0,0
0,372,18,4
4,372,12,15
1,374,14,11
3,376,0,0
0,377,19,1
1,379,15,9
5,380,1,20
2,383,1,20
4,383,13,14
3,385,1,20
1,386,16,6
4,388,14,13
1,391,17,4
3,393,2,18
4,395,15,12
