469,9,51,11,0,13,29,42
355,30,51,2,0,5,16,21
274,37,60,8,0,9,14,23
769,17,62,14,0,16,29,45
605,10,62,15,0,17,35,52
837,30,70,12,0,13,27,40
544,27,70,13,0,6,37,43
830,28,70,12,0,14,28,42
105,28,91,7,0,10,53,63
305,55,91,5,0,4,32,36
235,68,91,4,0,6,17,23
811,82,104,8,0,3,19,22
68,67,104,9,0,11,26,37
400,47,119,18,0,16,56,72
59,68,119,18,0,1,50,51
289,71,119,16,0,10,38,48
44,59,119,17,0,15,45,60
212,71,119,18,0,1,47,48
494,74,121,12,0,13,34,47
608,103,129,13,0,7,19,26
797,95,129,14,0,4,30,34
578,96,130,7,0,6,28,34
472,105,131,1,0,8,18,26
557,101,131,1,0,11,19,30
187,109,131,1,0,3,19,22
408,103,134,3,0,5,26,31
595,125,150,2,0,16,9,25
531,143,169,3,0,7,19,26
250,146,169,3,0,5,18,23
317,145,184,8,0,18,21,39
318,142,184,5,0,31,11,42
181,192,210,2,0,4,14,18
2,186,223,15,0,5,32,37
796,213,234,4,0,10,11,21
490,210,238,2,0,15,13,28
56,192,238,5,0,7,39,46
29,209,238,3,0,4,25,29
520,232,238,2,0,1,5,6
114,158,254,19,0,5,91,96
791,178,254,12,0,16,60,76
525,162,254,13,0,19,73,92
835,178,254,12,0,17,59,76
332,126,254,13,0,54,74,128
122,227,254,10,0,1,26,27
211,110,255,18,0,34,111,145
267,170,255,15,0,8,77,85
269,101,255,17,0,53,101,154
232,156,255,17,0,1,98,99
736,117,255,18,0,28,110,138
406,141,255,15,0,36,78,114
771,147,259,16,0,15,97,112
645,122,259,11,0,82,55,137
488,158,259,16,0,6,95,101
852,145,259,16,0,18,96,114
716,199,259,7,0,31,29,60
327,163,259,10,0,48,48,96
374,123,259,16,0,39,97,136
414,185,259,14,0,3,71,74
227,171,259,14,0,16,72,88
19,231,268,8,0,20,17,37
734,234,281,8,0,17,30,47
315,261,281,2,0,3,17,20
521,307,318,2,0,1,10,11
612,287,318,3,0,8,23,31
314,296,318,2,0,8,14,22
461,264,338,11,0,22,52,74
