2,14,1,0
3,15,1,0
4,21,14,0
5,22,14,0
2,23,1,1
0,24,14,0
1,25,14,0
3,26,7,0
2,31,0,1
5,31,18,0
3,34,6,4
0,36,16,0
2,38,2,0
1,39,9,0
5,39,17,2
4,43,2,1
3,44,2,5
5,44,16,4
0,45,15,1
1,47,9,1
2,49,2,1
3,52,0,5
1,56,8,1
4,56,0,1
5,56,15,4
2,59,1,1
0,61,7,2
1,62,8,3
3,65,3,0
0,67,7,5
2,69,1,2
5,69,11,5
1,71,7,3
2,74,0,2
3,77,2,1
1,78,5,3
0,79,6,5
5,81,10,6
4,84,19,0
1,87,5,5
0,89,5,6
3,89,0,3
5,92,10,8
1,94,3,5
2,94,9,0
4,95,13,3
0,97,3,6
1,99,3,6
1,107,0,6
0,110,0,6
5,110,2,8
2,114,0,1
4,115,0,6
5,123,0,8
3,127,9,0
2,130,9,0
1,131,17,0
4,135,14,0
3,136,4,1
0,139,17,0
1,140,15,1
2,142,7,0
4,143,14,3
1,145,15,2
3,146,4,2
0,147,18,0
5,150,18,0
1,151,14,2
2,152,7,2
4,152,13,3
3,155,2,2
0,159,12,1
1,159,13,2
2,161,6,2
5,161,15,0
4,163,13,4
3,166,2,4
2,168,6,4
1,169,12,2
0,170,11,4
1,174,11,3
4,174,12,4
3,176,1,4
2,178,5,4
1,179,10,3
0,180,10,5
2,182,5,8
4,183,10,4
3,184,1,5
5,184,2,2
1,189,10,4
2,190,4,8
0,192,9,5
5,192,2,3
3,196,0,5
1,200,9,4
2,200,4,9
4,201,2,4
5,201,0,3
0,202,7,7
1,207,8,4
4,208,0,4
0,210,5,9
2,212,2,10
3,215,8,0
1,217,7,6
0,220,0,11
2,221,2,11
3,222,9,0
5,224,16,0
1,229,5,7
4,230,16,0
5,232,13,5
2,234,0,11
1,237,2,8
4,241,18,0
3,242,0,1
5,243,13,6
2,245,5,0
1,246,2,10
0,247,18,0
5,248,12,7
4,253,17,4
3,254,6,0
5,254,12,10
2,255,4,2
1,256,0,10
0,260,19,0
5,260,11,10
4,263,15,7
3,265,4,1
2,266,2,3
4,269,13,10
1,270,7,0
5,270,11,15
0,271,19,4
3,274,0,1
2,276,2,5
1,279,7,1
5,281,10,15
0,283,17,4
2,283,0,5
0,289,16,5
3,290,9,0
4,290,1,12
1,291,6,1
2,296,8,0
0,297,15,6
1,299,6,6
4,300,1,14
3,302,8,2
5,302,0,20
0,305,14,7
2,310,0,3
4,310,0,15
1,311,3,6
1,315,3,7
0,316,13,8
3,320,0,3
1,324,0,7
5,325,19,0
2,326,2,0
0,327,12,9
3,329,2,0
5,332,18,3
2,333,0,1
0,336,12,10
3,338,1,0
4,340,19,0
5,341,17,6
0,348,11,10
3,348,0,1
5,348,17,7
1,350,18,0
2,352,5,0
5,354,16,7
0,356,11,13
2,356,5,1
1,358,19,0
4,359,19,0
2,361,4,1
0,362,10,13
2,365,4,2
5,365,16,10
1,369,17,2
3,369,2,0
2,371,2,2
4,371,17,0
0,372,9,14
5,374,15,10
3,375,2,1
2,377,1,2
2,381,1,3
5,382,15,13
0,383,9,15
1,383,14,4
3,385,0,1
2,389,0,3
1,391,13,7
0,392,8,15
5,393,14,13
3,396,3,0
2,397,3,0
0,398,8,16
1,399,12,10
4,399,15,0
3,403,1,1
5,404,13,13
0,408,7,16
3,410,1,2
1,411,11,12
4,412,11,2
2,413,7,0
3,416,0,2
5,416,12,13
0,419,7,19
