16,21,37,3,0,3,13,16
146,13,37,3,0,9,15,24
110,27,37,3,0,1,9,10
79,9,37,3,0,13,15,28
129,22,37,3,0,1,14,15
135,12,37,3,0,11,14,25
33,17,44,8,0,5,22,27
95,25,44,8,0,1,18,19
76,25,44,8,0,2,17,19
52,26,63,4,0,3,34,37
164,60,63,1,0,1,2,3
112,3,63,6,0,9,51,60
158,40,63,3,0,1,22,23
83,44,63,1,0,7,12,19
54,8,63,4,0,21,34,55
40,45,63,1,0,5,13,18
71,12,63,5,0,8,43,51
62,38,63,2,0,5,20,25
37,23,63,4,0,7,33,40
96,43,63,1,0,7,13,20
38,58,63,1,0,1,4,5
64,42,63,2,0,2,19,21
8,8,71,12,0,22,41,63
11,14,71,13,0,5,52,57
139,30,71,12,0,1,40,41
134,3,71,13,0,15,53,68
77,50,71,11,0,1,20,21
39,77,93,1,0,1,15,16
82,61,93,1,0,14,18,32
92,73,93,1,0,3,17,20
45,76,93,1,0,1,16,17
109,49,93,2,0,9,35,44
165,90,93,1,0,1,2,3
163,73,93,1,0,2,18,20
24,55,94,15,0,3,36,39
104,60,94,13,0,14,20,34
84,39,94,16,0,5,50,55
126,41,94,7,0,24,29,53
156,24,94,9,0,27,43,70
102,31,94,11,0,11,52,63
30,47,94,13,0,26,21,47
81,24,94,18,0,8,62,70
130,49,94,7,0,16,29,45
98,39,94,15,0,18,37,55
114,64,94,3,0,23,7,30
18,39,94,9,0,13,42,55
13,48,94,13,0,23,23,46
133,33,94,13,0,38,23,61
44,16,94,11,0,25,53,78
141,29,94,15,0,27,38,65
125,37,94,8,0,23,34,57
157,71,94,3,0,16,7,23
41,55,94,13,0,16,23,39
12,46,94,13,0,25,23,48
25,58,94,7,0,9,27,36
111,70,94,6,0,3,21,24
27,43,94,7,0,23,28,51
32,43,94,8,0,18,33,51
57,50,94,16,0,1,43,44
6,51,94,13,0,21,22,43
147,44,94,3,0,43,7,50
14,45,94,13,0,27,22,49
67,65,94,13,0,6,23,29
73,69,94,5,0,10,15,25
103,26,94,13,0,1,67,68
48,47,94,14,0,18,29,47
74,31,94,6,0,41,22,63
78,41,94,11,0,2,51,53
100,39,94,11,0,2,53,55
154,41,94,15,0,15,38,53
87,35,94,14,0,29,30,59
85,49,94,16,0,1,44,45
55,73,94,13,0,1,20,21
127,63,94,7,0,2,29,31
21,37,106,5,0,14,55,69
0,60,106,5,0,1,45,46
36,51,106,4,0,20,35,55
1,60,106,4,0,13,33,46
122,61,106,5,0,1,44,45
119,37,106,5,0,15,54,69
53,74,106,4,0,1,31,32
152,59,106,4,0,12,35,47
29,37,106,5,0,14,55,69
2,58,106,4,0,14,34,48
144,65,106,3,0,25,16,41
137,89,106,3,0,1,16,17
15,74,106,3,0,15,17,32
17,76,106,3,0,15,15,30
63,75,106,2,0,21,10,31
136,59,106,3,0,30,17,47
20,55,106,5,0,1,50,51
22,58,106,5,0,1,47,48
72,37,106,5,0,16,53,69
128,86,106,3,0,3,17,20
113,63,140,8,0,56,21,77
65,107,140,8,0,13,20,33
145,108,140,3,0,20,12,32
97,117,150,1,0,21,12,33
93,99,150,1,0,38,13,51
42,79,150,2,0,43,28,71
159,101,150,2,0,22,27,49
91,87,160,11,0,42,31,73
124,102,160,11,0,27,31,58
153,100,160,4,0,35,25,60
90,70,160,11,0,59,31,90
107,75,160,12,0,38,47,85
7,108,160,12,0,3,49,52
101,77,160,11,0,53,30,83
138,43,160,12,0,68,49,117
99,101,160,12,0,11,48,59
28,80,160,7,0,27,53,80
108,58,160,12,0,54,48,102
131,60,160,12,0,51,49,100
43,89,160,11,0,42,29,71
26,87,160,7,0,21,52,73
166,92,160,12,0,19,49,68
60,99,165,6,0,11,55,66
9,85,165,5,0,38,42,80
59,94,165,6,0,15,56,71
121,91,165,5,0,33,41,74
120,102,165,5,0,21,42,63
61,100,165,6,0,9,56,65
167,35,172,19,0,59,78,137
132,33,172,19,0,60,79,139
66,62,172,17,0,48,62,110
151,59,172,18,0,40,73,113
117,83,172,16,0,36,53,89
23,66,172,15,0,73,33,106
86,82,172,14,0,69,21,90
149,83,172,17,0,29,60,89
168,62,172,19,0,31,79,110
148,95,172,17,0,16,61,77
150,45,172,18,0,53,74,127
3,66,172,18,0,32,74,106
140,78,172,15,0,62,32,94
142,80,172,19,0,15,77,92
50,86,172,16,0,35,51,86
51,70,172,16,0,50,52,102
118,61,172,16,0,58,53,111
105,68,172,17,0,43,61,104
123,78,172,17,0,32,62,94
106,88,172,17,0,22,62,84
69,63,185,9,0,109,13,122
70,76,185,9,0,98,11,109
160,96,185,9,0,76,13,89
161,93,185,9,0,79,13,92
155,72,185,9,0,100,13,113
46,104,185,9,0,71,10,81
19,93,185,9,0,80,12,92
162,69,185,9,0,104,12,116
58,73,193,13,0,102,18,120
68,101,193,14,0,68,24,92
47,82,193,14,0,86,25,111
31,97,193,13,0,79,17,96
56,115,193,13,0,60,18,78
49,118,193,14,0,50,25,75
94,107,227,19,0,84,36,120
80,120,227,18,0,81,26,107
