0,0,0,0
1,1,0,0
2,6,0,0
3,7,0,0
4,10,0,0
0,12,2,12
5,17,0,0
0,18,3,10
1,18,13,2
3,19,1,1
2,22,8,1
0,23,4,9
5,24,1,9
4,27,12,4
1,30,19,1
3,32,0,0
4,34,14,3
0,38,9,7
4,40,15,2
5,41,11,8
2,42,0,0
3,43,1,15
2,48,1,4
0,50,11,6
5,50,12,7
3,51,2,13
4,51,18,1
1,55,0,0
0,57,12,4
5,59,13,6
2,61,5,3
0,62,13,3
3,64,5,11
5,67,14,5
1,69,7,20
2,71,9,1
5,73,15,2
0,74,16,2
3,76,6,8
4,76,0,0
1,79,10,19
0,81,18,1
3,83,8,4
4,83,1,20
5,84,16,1
1,85,11,18
2,87,0,0
3,88,9,3
4,93,2,18
1,95,12,15
2,95,1,20
2,101,2,18
3,103,0,0
1,104,13,14
5,107,0,0
0,111,0,0
3,111,1,20
1,112,14,13
2,113,3,15
4,116,11,17
1,118,15,12
0,122,6,20
2,122,4,13
5,123,10,20
1,125,16,7
3,125,4,18
4,127,12,15
3,131,5,13
5,132,11,18
2,133,5,11
4,133,13,14
0,134,10,19
1,137,17,5
0,141,11,18
3,141,6,9
5,143,12,15
4,144,14,11
2,145,6,8
3,147,7,7
1,149,18,4
4,149,15,9
5,150,14,13
2,151,7,5
0,153,12,17
3,155,8,5
5,155,15,12
0,158,13,15
4,159,16,7
2,160,8,3
5,161,16,10
4,165,17,3
3,167,9,3
0,168,14,14
2,171,9,1
5,171,17,8
1,172,0,0
4,172,18,2
0,175,15,11
5,180,18,5
4,181,19,1
2,185,0,0
0,186,16,10
1,186,5,20
5,187,19,4
3,188,0,0
1,192,6,18
2,195,1,20
0,196,17,9
3,198,1,20
2,201,2,19
1,202,7,16
0,203,18,7
4,204,0,0
3,208,2,17
2,212,3,18
0,213,19,2
5,214,0,0
3,215,3,12
1,216,10,14
2,218,4,14
1,221,11,11
3,221,4,11
4,221,10,20
2,227,5,11
3,229,5,8
4,231,12,18
5,232,10,20
1,234,14,10
2,234,6,9
3,234,6,7
5,239,11,19
4,242,13,16
0,244,0,0
1,245,16,8
2,245,8,8
3,246,7,6
5,247,12,17
1,252,17,6
4,252,14,15
3,253,8,5
0,254,6,20
2,256,9,3
5,256,13,13
3,259,9,2
1,260,18,4
0,261,7,17
4,263,15,12
5,267,14,12
1,268,19,2
4,268,16,8
0,270,11,16
5,272,15,11
3,274,0,0
2,277,0,0
5,277,16,9
4,280,18,3
0,282,12,14
3,282,1,20
2,284,1,20
0,287,13,9
4,287,19,1
5,287,17,8
3,288,2,19
1,293,0,0
3,293,3,16
0,294,14,8
2,294,2,16
5,298,18,6
3,300,4,13
0,304,15,6
2,304,3,15
5,304,19,3
3,306,5,10
1,308,4,20
0,311,16,5
2,311,4,12
3,314,6,7
4,314,0,0
2,319,6,10
0,322,18,4
1,322,10,19
4,322,2,20
3,326,7,6
2,329,7,7
0,332,19,2
1,333,11,17
5,334,0,0
3,338,9,2
2,339,8,6
1,340,12,15
4,341,11,19
1,348,13,12
5,349,11,20
4,350,12,17
2,351,9,3
0,357,0,0
1,357,15,9
5,358,12,19
3,359,0,0
4,361,13,15
1,362,16,7
5,366,14,16
1,367,17,6
2,369,0,0
3,369,1,20
4,369,14,10
0,370,2,20
5,373,15,12
1,374,18,5
3,375,3,16
4,378,15,7
2,379,1,20
5,379,16,8
0,381,3,18
1,382,19,2
2,384,2,19
3,384,4,14
0,387,4,16
4,387,16,5
5,388,17,6
2,390,4,17
3,395,5,11
0,397,5,15
4,399,17,4
5,399,18,5
2,400,5,13
4,404,18,3
2,406,7,11
5,406,19,1
3,407,6,10
1,408,0,0
0,410,8,12
2,418,8,6
3,418,7,8
0,421,9,10
1,423,8,20
2,423,9,5
3,424,8,6
1,430,11,19
4,430,0,0
5,430,0,0
0,432,11,8
3,432,9,4
5,439,1,20
1,440,12,17
2,441,0,0
4,441,2,20
0,442,15,6
3,447,0,0
2,448,1,20
1,449,14,16
5,450,2,19
0,453,16,5
1,455,15,14
2,455,2,18
3,457,1,20
4,458,10,19
0,459,17,4
1,465,16,13
2,465,3,17
4,467,12,15
3,468,3,16
0,472,19,1
5,472,10,18
1,473,17,9
2,473,4,12
3,477,5,13
1,478,18,6
4,479,13,13
3,483,6,9
5,483,11,11
4,484,14,11
1,485,19,4
2,485,5,9
5,488,12,9
4,493,15,9
3,494,7,7
2,497,6,5
5,498,13,8
0,501,0,0
2,502,7,3
3,502,9,5
4,502,16,8
5,508,16,7
1,510,0,0
0,511,6,20
4,512,17,5
2,514,8,1
5,518,17,4
1,520,2,20
3,520,0,0
4,520,18,4
0,522,10,19
5,523,18,3
4,529,19,2
3,530,1,20
5,530,19,1
0,533,11,17
2,533,0,0
1,536,8,19
3,536,2,17
2,539,1,20
0,540,13,14
3,543,3,16
0,545,14,12
2,545,2,18
1,547,10,18
0,552,15,11
1,554,11,16
2,555,3,17
3,555,5,9
5,555,0,0
4,556,0,0
0,561,16,8
4,561,1,20
3,563,7,6
1,566,12,13
2,566,4,16
5,566,2,20
3,569,8,4
0,570,17,5
1,575,13,11
3,575,9,1
4,575,11,19
2,578,5,11
0,580,18,4
2,583,6,7
1,584,14,9
0,585,19,2
4,586,12,18
5,588,10,19
1,594,15,7
2,594,7,6
3,594,0,0
4,594,13,16
5,598,11,18
2,600,8,3
3,601,1,20
5,604,12,14
1,606,16,6
4,606,14,14
2,607,9,1
0,610,0,0
3,611,2,19
1,612,17,4
3,616,3,18
4,616,15,12
5,616,13,12
1,618,18,3
5,621,14,11
0,623,3,20
4,625,16,11
2,626,0,0
3,627,4,14
1,628,19,2
0,630,5,18
5,630,15,10
2,631,1,20
4,631,17,9
3,633,5,13
2,636,2,18
5,636,16,9
4,641,18,8
3,642,6,11
0,644,8,16
5,646,17,7
2,647,3,15
4,647,19,4
2,652,4,13
0,654,9,15
3,654,7,9
5,655,18,5
1,656,0,0
2,661,5,11
3,662,8,7
1,664,4,20
0,665,10,14
5,666,19,1
2,668,6,10
3,671,9,5
1,674,10,19
0,676,11,11
2,676,7,8
4,676,0,0
2,682,8,5
1,685,11,17
4,686,1,20
2,687,9,2
0,688,12,9
5,689,0,0
3,691,0,0
0,693,13,8
4,693,2,19
5,694,1,20
1,696,12,14
3,697,2,20
2,701,0,0
1,703,13,11
5,703,2,19
0,704,14,7
3,704,4,19
1,708,14,10
3,709,5,18
0,710,16,6
2,712,1,20
4,713,11,16
1,714,15,8
3,714,6,14
2,717,2,18
0,719,17,5
4,719,12,14
1,722,16,6
0,724,18,4
3,725,7,11
5,725,10,18
2,727,3,16
4,730,14,12
5,731,11,17
3,732,8,5
1,733,17,3
4,735,15,10
5,737,12,16
2,739,4,12
3,740,9,1
4,742,16,7
5,744,13,15
1,745,19,2
4,748,17,2
0,750,0,0
2,750,5,10
5,753,14,14
4,754,18,1
3,755,0,0
2,758,6,7
0,761,6,20
5,762,15,12
3,763,1,20
2,769,7,6
3,771,2,19
1,774,0,0
5,774,16,9
0,775,10,19
2,775,8,4
4,776,0,0
3,781,3,18
1,783,2,20
5,783,17,8
4,784,1,20
0,787,11,15
2,787,9,2
5,791,18,5
3,792,4,15
4,793,2,17
0,794,12,14
1,797,10,19
5,798,19,2
1,802,11,17
0,803,13,12
3,803,5,13
2,805,0,0
1,808,12,15
3,808,6,8
2,810,1,20
4,813,10,16
1,814,14,14
0,816,15,11
2,817,3,17
3,818,7,5
1,821,15,12
4,822,11,15
5,822,0,0
2,823,4,15
0,824,17,8
3,827,8,3
1,828,16,9
0,829,18,5
2,832,5,12
4,832,12,12
5,832,1,20
1,833,17,5
3,837,9,1
1,838,18,4
4,838,13,10
0,839,19,2
5,840,2,18
2,841,6,7
4,845,14,8
1,848,19,2
2,851,7,4
3,854,0,0
2,856,8,2
4,858,16,5
3,861,1,20
4,864,18,3
5,864,10,17
0,867,0,0
2,867,9,1
3,868,2,18
4,869,19,2
0,873,1,20
1,874,0,0
3,875,4,13
5,875,11,14
5,883,12,12
0,884,2,19
1,885,1,20
2,887,0,0
3,887,5,12
0,890,3,18
2,893,1,20
1,894,2,19
5,895,13,9
4,896,0,0
3,897,6,10
0,900,9,17
2,900,2,18
1,903,6,18
5,904,16,7
3,907,7,4
0,911,11,16
2,911,3,14
4,911,10,20
5,911,17,6
1,915,8,17
3,918,9,1
0,920,12,10
4,920,11,19
1,921,9,16
2,921,4,11
5,921,18,4
1,927,10,15
0,928,13,8
4,928,12,15
2,931,5,9
3,933,0,0
4,933,13,13
5,933,19,3
1,934,11,12
4,938,14,10
1,939,12,11
0,940,15,7
2,941,6,7
3,942,1,20
2,947,7,5
0,948,16,6
1,948,13,10
4,948,15,9
3,951,2,19
1,955,14,9
2,955,8,3
3,956,3,17
4,958,16,6
0,959,17,5
1,962,15,8
5,962,0,0
2,963,9,2
3,964,4,15
0,966,18,3
5,968,2,20
4,970,17,5
1,973,16,7
3,974,5,13
4,976,18,3
0,978,19,1
1,981,17,6
2,982,0,0
3,982,6,10
4,986,19,1
1,987,18,5
2,987,1,20
5,988,10,19
3,993,7,7
2,995,2,15
5,1000,11,17
3,1001,8,5
0,1004,0,0
2,1007,3,14
5,1009,12,15
4,1010,0,0
2,1012,4,10
3,1013,9,2
1,1014,0,0
0,1015,2,20
2,1019,5,8
5,1020,13,14
1,1023,3,20
0,1025,5,19
4,1028,10,20
1,1029,5,19
2,1030,6,6
3,1030,0,0
5,1030,14,11
1,1035,6,17
3,1035,1,20
0,1038,10,17
2,1038,7,4
4,1038,11,16
5,1041,15,10
2,1044,8,2
1,1046,7,16
3,1046,4,19
5,1046,16,9
0,1047,11,15
4,1047,12,15
2,1054,9,1
0,1055,12,10
3,1055,6,14
5,1056,17,5
1,1058,9,14
4,1059,13,14
0,1062,13,9
1,1063,10,13
4,1064,14,13
5,1065,18,1
3,1066,7,10
2,1068,0,0
1,1071,11,12
0,1074,14,6
3,1074,8,8
2,1075,1,20
4,1075,16,8
1,1078,13,9
0,1082,15,5
1,1083,14,7
3,1083,9,5
4,1085,17,4
2,1087,3,17
5,1089,0,0
0,1090,18,2
1,1092,15,6
2,1096,4,16
4,1096,18,3
2,1101,5,13
3,1102,0,0
1,1103,16,4
4,1105,19,2
5,1105,10,20
2,1112,6,10
3,1112,1,20
1,1113,18,3
5,1117,11,17
2,1118,7,6
0,1120,0,0
3,1122,2,18
5,1122,12,15
1,1123,19,1
5,1128,13,13
2,1130,8,5
0,1131,1,20
3,1131,3,17
4,1131,0,0
2,1135,9,2
5,1140,14,12
3,1143,4,15
4,1146,10,20
5,1146,15,11
3,1149,6,9
0,1151,11,19
1,1151,0,0
2,1152,0,0
4,1152,11,19
3,1156,7,6
5,1156,16,10
4,1157,12,16
1,1159,2,20
2,1160,1,20
0,1161,12,14
5,1161,17,7
4,1164,14,15
2,1165,2,19
3,1166,8,4
5,1167,18,5
0,1168,14,10
