1,2,0,0
0,7,4,0
2,8,4,0
3,9,4,0
1,10,2,1
4,19,16,0
0,20,2,2
2,20,9,0
5,20,16,0
3,22,9,0
1,23,1,0
0,30,0,1
4,30,12,2
1,33,2,1
2,33,7,2
0,38,2,1
3,39,0,0
4,40,10,3
5,40,0,0
2,43,6,3
3,48,2,1
1,51,15,0
2,53,6,4
3,55,3,0
1,57,13,1
0,58,15,0
5,60,15,0
4,61,2,4
2,63,3,4
3,65,3,2
0,67,18,0
1,67,13,2
4,69,1,2
2,70,2,4
3,71,2,2
0,74,17,2
4,74,1,3
1,78,9,3
5,81,0,2
1,82,9,4
3,82,1,1
2,83,0,2
4,84,0,3
0,87,8,5
3,87,0,1
1,89,8,4
5,92,2,1
0,96,6,6
1,96,6,4
2,97,4,0
3,99,2,1
0,101,5,7
2,101,4,1
0,106,4,9
4,106,18,0
1,107,5,5
3,108,3,0
2,109,3,1
0,113,3,9
1,116,2,5
2,116,0,1
4,117,17,1
3,118,0,1
0,120,2,9
5,121,19,0
4,123,16,2
1,126,0,4
2,127,2,3
4,128,15,4
0,130,0,7
3,131,2,1
1,134,2,1
4,134,14,5
5,134,16,3
0,139,2,1
2,140,7,0
4,143,13,6
5,143,15,4
1,144,4,0
3,146,7,0
0,147,1,0
2,148,5,1
5,150,14,5
0,151,1,1
4,152,11,8
1,155,1,1
2,156,4,2
0,161,0,2
5,162,13,6
2,163,3,2
3,164,0,0
4,164,10,9
1,165,0,1
0,167,0,4
2,171,2,4
0,174,2,4
5,174,12,7
1,179,6,0
2,179,0,3
3,181,6,0
1,184,5,2
4,184,2,13
5,184,11,9
1,189,5,4
2,193,8,0
4,193,1,12
5,194,10,11
1,195,4,4
3,195,0,1
0,197,19,0
4,199,0,13
3,201,2,2
2,205,2,2
1,206,4,5
0,207,18,3
2,211,2,3
0,215,17,5
3,215,9,0
1,216,2,5
4,216,12,0
5,217,2,11
0,222,15,6
1,222,1,2
2,222,1,3
4,224,10,1
3,225,8,2
2,227,0,3
5,227,0,10
0,228,14,7
1,230,1,3
3,231,6,3
0,233,13,9
1,238,0,3
3,239,2,4
4,242,2,3
0,243,12,12
2,246,3,0
3,247,0,3
4,248,0,2
1,249,2,1
0,251,10,12
5,251,19,0
2,253,0,2
0,255,10,14
3,258,2,1
1,259,4,0
5,260,18,2
0,261,9,14
1,265,4,1
2,265,2,2
0,267,9,15
3,267,1,0
4,267,12,0
5,269,16,3
1,270,3,1
0,273,8,15
2,276,0,0
3,276,1,1
1,277,3,2
4,278,11,1
5,278,15,4
0,280,6,15
3,281,0,1
1,284,2,2
2,284,2,2
5,284,14,5
0,287,5,18
4,290,10,4
1,291,2,3
3,295,9,0
0,296,4,19
5,297,12,7
2,300,9,0
1,302,1,4
3,305,8,1
5,305,11,8
0,306,2,20
1,311,0,4
4,312,2,7
