0,7,3,0
1,8,3,0
2,9,3,0
3,10,3,0
4,19,16,0
5,20,16,0
0,21,0,1
1,21,4,0
3,23,6,0
2,25,8,0
4,31,10,1
1,32,0,2
5,34,13,1
2,37,0,1
3,37,0,1
5,44,11,3
0,47,13,0
3,50,8,0
2,51,9,0
4,51,2,2
5,52,10,4
1,55,16,0
3,56,8,3
0,57,9,1
2,57,9,1
4,59,2,3
1,66,15,3
0,68,8,1
2,69,5,1
3,69,5,3
1,72,14,4
4,72,0,3
2,76,5,2
3,76,3,4
5,77,0,6
0,78,7,1
1,83,12,6
2,85,4,2
3,87,3,6
0,90,6,2
1,92,11,7
2,92,4,3
4,96,18,0
2,99,3,3
3,99,2,6
5,100,18,0
0,102,0,4
1,102,10,9
4,102,17,4
2,109,0,4
3,109,2,8
4,109,16,5
5,113,16,0
1,115,8,11
0,116,3,0
4,119,15,7
3,121,0,8
0,123,3,1
1,125,7,12
4,125,13,8
5,127,17,0
1,131,6,12
4,132,11,10
0,133,0,1
2,135,8,0
5,137,13,1
3,141,8,0
1,143,3,12
4,143,10,11
5,143,11,2
3,148,9,0
1,149,2,12
2,151,0,2
3,157,7,1
1,158,2,15
0,161,18,0
5,161,0,3
4,165,2,11
2,166,4,0
3,168,6,2
1,169,0,15
0,171,17,2
4,175,0,12
3,176,5,6
0,177,16,3
2,178,0,1
3,181,4,8
0,182,15,4
5,186,19,0
3,188,3,9
5,191,18,2
0,192,11,7
1,193,19,0
2,196,7,0
3,196,2,10
5,200,16,4
3,202,2,13
0,203,11,8
4,203,19,0
5,206,16,5
2,207,7,2
0,208,10,8
0,212,10,10
3,213,0,13
5,216,14,5
0,217,9,10
2,220,4,2
0,223,9,12
5,223,14,8
1,227,9,0
4,229,17,0
0,231,8,12
2,231,4,5
5,235,13,9
0,237,8,14
2,237,3,6
5,240,13,11
4,241,12,2
1,243,18,0
2,243,3,9
0,244,7,14
4,246,12,4
1,249,17,3
5,249,12,12
0,250,6,16
4,252,10,4
3,253,9,0
2,254,2,9
0,255,5,16
5,258,10,12
3,259,8,1
1,261,16,4
0,262,5,18
2,263,2,11
0,268,3,18
4,268,10,7
1,269,14,7
2,270,1,11
3,271,5,2
0,275,0,20
1,278,13,9
2,281,1,14
5,281,0,12
3,283,4,2
4,287,0,7
1,288,11,10
2,290,0,14
3,295,3,3
1,297,9,11
2,299,3,0
3,301,2,5
0,303,19,0
1,305,9,12
3,305,2,6
5,308,19,0
0,309,19,4
2,312,1,0
3,312,1,6
1,314,8,12
4,316,19,0
