0,0,0,0
1,1,0,0
2,5,0,0
3,8,0,0
0,9,1,20
4,9,0,0
5,10,0,0
1,11,1,17
2,14,1,12
0,20,2,17
1,20,2,16
3,20,3,11
2,22,2,9
5,22,1,20
3,26,4,9
2,28,3,8
4,28,10,20
1,33,4,15
0,34,5,16
4,34,11,19
2,35,4,7
3,36,5,6
2,41,6,6
5,41,10,17
1,42,6,14
0,43,6,14
3,43,6,4
4,43,12,16
5,46,11,16
4,48,13,11
2,49,9,2
3,49,7,3
1,52,7,12
0,54,8,13
3,56,8,2
5,56,12,14
4,58,14,10
4,63,15,8
1,65,11,11
0,66,9,12
5,66,13,11
2,67,0,0
5,71,14,6
3,72,0,0
0,73,10,10
4,73,17,6
1,74,12,10
4,78,18,4
2,79,1,20
5,79,17,5
0,80,13,9
1,84,15,9
3,84,1,20
4,86,19,2
5,88,18,3
2,89,2,19
0,91,14,7
3,93,3,18
1,94,16,7
2,95,3,17
5,97,19,2
0,100,15,5
1,102,17,5
2,102,4,15
3,103,4,14
0,109,18,3
3,109,5,11
1,110,18,4
4,114,0,0
2,115,6,11
0,116,19,1
3,119,6,9
1,120,19,3
4,120,1,20
2,124,8,6
5,124,0,0
3,131,7,8
2,132,9,3
4,132,10,19
5,137,10,20
3,140,8,5
0,142,0,0
4,142,11,18
2,146,0,0
3,146,9,2
5,148,11,19
0,151,3,20
1,151,0,0
4,154,12,17
2,155,1,20
5,156,12,16
4,160,14,15
1,161,5,20
0,163,4,19
2,164,2,17
3,167,0,0
5,168,13,15
2,169,3,13
4,171,15,13
0,172,5,16
1,173,6,19
2,175,4,12
3,175,1,20
0,178,6,15
5,179,14,13
2,180,5,11
3,181,3,19
4,183,16,11
1,184,10,18
3,186,4,17
2,187,6,9
5,187,15,10
0,188,7,14
1,190,11,15
3,193,5,12
4,193,17,9
2,195,7,8
0,198,9,12
1,199,12,13
5,199,16,8
3,202,6,9
4,204,18,8
0,206,10,11
2,206,8,7
0,211,11,10
1,211,13,11
5,211,17,6
3,214,7,4
4,216,19,3
2,218,9,3
5,219,18,4
0,220,12,9
1,221,14,10
3,224,8,2
5,225,19,3
0,231,14,7
3,231,9,1
1,232,15,8
2,239,0,0
0,240,15,6
4,243,0,0
1,244,16,6
3,245,0,0
0,248,17,5
2,248,2,20
3,251,2,20
5,252,0,0
1,254,17,2
3,257,3,17
0,258,18,3
2,260,3,18
3,262,4,15
4,263,10,20
0,265,19,1
1,266,18,1
2,266,4,17
5,268,10,20
2,272,6,15
4,273,11,18
3,274,5,13
5,275,11,19
2,280,7,12
4,285,12,16
3,286,6,10
5,286,12,17
1,290,0,0
2,290,8,10
3,292,7,6
4,292,13,14
5,292,13,15
2,295,9,5
0,296,0,0
1,300,1,20
3,300,8,4
4,300,14,13
0,302,1,20
5,302,14,11
1,307,3,19
3,308,9,2
4,308,15,11
5,310,15,9
0,315,4,19
2,315,0,0
4,315,16,9
5,319,16,7
1,321,10,18
2,321,1,20
3,322,0,0
0,323,5,18
4,327,17,8
2,330,2,18
5,331,17,6
3,332,1,20
1,333,11,15
0,334,7,16
4,334,18,5
2,338,3,15
0,339,8,15
3,340,2,18
4,340,19,3
5,342,18,4
1,343,12,14
3,345,3,16
2,346,4,11
1,348,13,10
5,351,19,2
0,352,10,14
2,354,5,8
3,354,4,12
1,359,15,9
0,363,11,12
3,363,6,11
2,365,6,6
1,369,16,7
4,369,0,0
2,371,7,3
0,372,12,10
3,374,7,8
2,377,8,2
3,379,8,6
1,380,17,6
4,381,1,20
5,381,0,0
0,383,13,8
1,387,18,5
3,387,9,2
2,391,0,0
5,391,1,20
0,392,14,7
1,393,19,3
4,394,10,19
2,398,1,20
0,399,15,6
4,399,11,18
3,405,0,0
5,405,10,18
2,408,2,19
0,410,16,5
4,410,12,17
3,412,1,20
5,414,11,17
2,415,3,18
0,416,18,4
1,419,0,0
2,421,4,16
3,422,2,17
4,422,13,10
5,425,12,15
3,427,3,15
0,428,19,3
1,428,4,20
2,428,5,14
4,428,14,8
2,434,6,12
3,437,4,13
5,437,13,13
4,439,16,7
1,440,10,19
2,442,7,9
3,446,5,8
5,448,14,12
1,450,11,18
4,450,18,4
2,453,8,7
0,454,0,0
3,454,6,4
5,454,15,10
1,457,12,17
4,461,19,2
0,462,3,20
5,462,16,7
2,463,9,2
3,465,8,1
1,469,13,15
5,470,17,4
1,474,14,13
0,476,11,19
0,481,12,15
1,481,15,12
2,481,0,0
5,482,18,3
3,483,0,0
4,485,0,0
0,488,13,12
1,488,16,10
2,490,2,20
3,492,1,20
1,493,17,6
5,493,19,1
0,497,14,10
1,499,18,3
2,500,3,18
3,501,2,19
4,501,10,20
0,504,15,9
2,506,4,14
1,507,19,2
0,510,16,8
3,512,3,18
4,513,11,17
2,515,5,10
0,522,17,6
2,523,6,7
5,523,0,0
3,524,4,13
4,525,12,14
2,528,7,4
0,529,18,4
2,534,8,2
4,535,13,11
3,536,5,9
1,538,0,0
0,539,19,3
2,540,9,1
5,541,10,20
3,543,6,8
4,544,14,10
3,550,7,3
5,551,12,14
4,552,16,6
1,555,6,20
5,556,13,13
3,558,8,2
2,559,0,0
1,563,10,19
4,563,17,5
5,563,14,12
0,567,0,0
2,567,1,20
4,569,18,3
5,569,15,11
1,571,11,15
3,574,0,0
4,577,19,2
2,578,2,19
1,579,13,13
5,580,16,8
0,582,10,20
2,584,3,15
5,585,17,7
3,586,1,20
1,589,14,11
3,591,2,18
5,593,18,5
0,594,11,14
2,596,4,12
1,599,16,8
3,600,3,13
0,601,12,12
4,602,0,0
5,602,19,2
2,606,5,10
3,608,4,12
1,609,17,7
0,610,15,10
3,614,6,11
0,615,16,8
2,615,6,9
1,621,18,4
4,621,10,20
3,623,7,8
2,624,7,5
0,625,17,4
1,626,19,3
4,629,11,19
5,631,0,0
3,633,8,4
2,634,9,1
0,635,18,2
5,637,1,20
3,639,9,2
4,641,12,17
0,644,19,1
4,649,13,15
2,650,0,0
1,651,0,0
5,652,10,19
3,659,0,0
4,660,14,13
1,661,4,20
5,661,11,17
2,663,2,20
0,668,0,0
4,669,15,10
5,669,12,15
1,670,7,19
3,670,3,20
2,671,3,19
4,674,16,9
5,677,13,13
3,678,4,17
1,679,10,18
4,681,17,5
2,682,4,14
5,684,14,12
0,687,11,20
4,688,18,4
1,689,11,16
5,689,15,11
3,690,6,15
2,691,6,10
4,694,19,2
1,696,12,11
2,696,7,9
5,697,18,8
3,699,7,8
0,700,14,16
1,704,13,10
5,704,19,7
2,705,9,2
1,709,14,9
0,710,15,14
3,710,8,6
3,715,9,1
1,716,15,7
4,719,0,0
0,721,16,13
1,723,16,6
2,725,0,0
0,728,17,6
4,729,2,20
3,730,0,0
5,730,0,0
1,733,17,4
2,735,1,20
3,737,1,20
0,738,18,4
5,738,1,20
0,743,19,1
1,745,18,2
2,745,3,15
4,747,10,19
3,749,2,18
5,750,10,19
2,751,4,12
1,755,19,1
5,755,11,17
4,758,13,17
3,759,3,15
2,762,5,11
5,763,12,16
4,767,14,16
2,769,6,8
3,769,4,11
5,769,13,11
0,771,0,0
4,775,15,15
5,776,14,10
3,778,6,10
0,779,3,20
2,780,7,6
4,781,16,13
3,784,7,9
5,784,15,9
1,785,0,0
2,787,9,4
4,787,17,10
3,790,8,6
5,792,16,7
0,793,7,19
1,794,1,20
3,795,9,2
4,796,18,8
1,801,4,19
5,801,17,5
0,804,10,17
2,805,0,0
5,806,18,4
4,808,19,7
0,810,11,14
2,811,1,20
1,813,8,18
5,815,19,2
3,816,0,0
0,818,12,10
2,819,2,18
0,823,13,9
2,824,3,16
1,827,11,17
3,827,1,20
0,828,14,6
2,829,4,13
1,832,12,14
3,835,2,19
0,836,15,3
4,837,0,0
2,840,5,11
5,840,0,0
1,842,15,11
3,844,3,17
0,846,17,2
2,846,6,10
3,850,4,13
1,852,16,6
2,854,7,7
4,856,10,20
0,857,19,1
5,857,10,20
1,860,18,3
2,861,8,6
3,861,5,9
5,864,11,18
2,867,9,3
4,867,11,17
3,869,6,5
1,870,19,1
5,872,12,16
4,878,12,12
3,879,7,3
5,880,13,12
2,882,0,0
3,885,8,2
4,885,13,11
0,887,0,0
5,887,15,11
4,890,14,9
2,891,2,20
3,892,9,1
0,894,1,20
5,894,16,9
1,897,0,0
4,898,15,7
2,901,3,18
5,901,17,5
0,906,4,19
4,906,16,6
3,907,0,0
5,909,18,2
1,911,6,20
2,912,4,14
0,913,6,18
4,917,18,2
3,919,1,20
5,919,19,1
2,920,5,11
1,921,10,19
0,923,10,17
3,925,2,19
2,926,6,8
1,927,11,16
0,933,11,13
2,933,7,5
3,937,3,13
2,938,8,4
1,939,12,11
0,941,12,12
4,942,0,0
2,945,9,2
3,945,4,10
5,945,0,0
1,951,13,10
0,953,13,10
3,954,5,8
5,958,10,20
3,959,6,7
0,960,14,9
1,960,15,7
4,960,10,20
2,961,0,0
5,963,11,16
3,965,7,6
0,967,15,8
1,967,16,6
2,968,3,4
4,970,11,18
5,971,12,15
1,972,17,5
3,976,8,5
2,977,4,2
4,977,12,16
0,979,16,5
5,982,13,14
1,984,18,2
3,986,9,2
2,988,8,1
0,989,17,3
4,989,13,15
5,993,14,11
4,995,14,13
0,996,19,2
4,1000,15,11
5,1002,15,5
3,1004,0,0
2,1005,0,0
5,1008,16,4
4,1009,16,10
1,1010,0,0
3,1010,0,0
4,1017,17,9
5,1017,19,2
0,1021,0,0
4,1028,18,6
1,1032,14,7
4,1038,19,4
1,1040,15,5
1,1051,17,4
1,1056,18,3
1,1065,19,2
