553,2,23,4,0,7,14,21
861,11,25,1,2,3,11,14
1049,2,25,0,2,2,21,23
586,17,32,0,2,6,9,15
9,36,48,3,2,7,5,12
765,28,50,1,0,7,15,22
706,32,50,1,0,4,14,18
28,0,52,13,2,15,37,52
238,46,56,0,2,4,6,10
400,38,56,0,2,12,6,18
266,45,56,0,2,6,5,11
1068,22,70,11,0,4,44,48
2,12,70,11,0,13,45,58
556,44,76,2,0,4,28,32
434,21,76,6,0,1,54,55
161,31,76,4,0,6,39,45
752,15,76,6,0,6,55,61
513,15,76,5,0,11,50,61
1050,25,76,4,0,11,40,51
262,51,76,2,0,1,24,25
766,52,76,1,0,4,20,24
712,30,87,16,2,5,52,57
226,7,87,16,2,27,53,80
887,7,87,18,2,19,61,80
332,57,87,11,2,2,28,30
498,36,87,14,2,5,46,51
363,51,95,11,0,7,37,44
922,50,95,11,0,7,38,45
224,61,95,10,0,4,30,34
938,29,95,13,0,16,50,66
685,22,95,14,0,18,55,73
947,75,95,10,0,1,19,20
28,63,96,2,1,18,15,33
515,85,98,3,0,5,8,13
309,85,98,3,0,6,7,13
598,5,100,10,0,22,73,95
776,35,100,5,0,21,44,65
1058,71,100,4,0,2,27,29
651,6,100,10,0,22,72,94
579,83,100,3,0,1,16,17
521,54,100,4,0,17,29,46
367,17,100,9,0,24,59,83
345,62,100,4,0,10,28,38
1048,42,100,5,0,15,43,58
583,33,100,9,0,9,58,67
179,86,100,2,0,1,13,14
553,87,103,0,2,8,8,16
775,101,106,0,2,1,4,5
924,99,106,0,2,1,6,7
614,53,106,3,0,15,38,53
360,69,106,3,0,1,36,37
259,55,106,3,0,14,37,51
586,57,112,2,13,21,34,55
909,107,112,0,2,1,4,5
926,109,136,3,2,14,13,27
547,117,136,4,2,1,18,19
355,103,145,8,2,18,24,42
688,60,145,8,2,59,26,85
539,64,145,7,2,72,9,81
810,93,145,12,2,1,51,52
394,85,145,12,2,3,57,60
773,117,145,9,2,10,18,28
861,119,148,2,1,17,12,29
744,144,163,1,0,4,15,19
177,126,163,3,0,1,36,37
329,126,163,2,0,11,26,37
93,107,163,4,0,6,50,56
232,54,164,14,0,17,93,110
632,104,164,11,0,1,59,60
728,121,164,8,0,1,42,43
280,36,164,17,0,18,110,128
979,98,164,8,0,21,45,66
122,74,164,13,0,8,82,90
403,73,164,13,0,8,83,91
166,46,164,17,0,9,109,118
880,79,164,10,0,29,56,85
448,51,164,16,0,13,100,113
549,88,164,11,0,10,66,76
774,63,164,9,0,50,51,101
607,84,164,12,0,5,75,80
687,92,164,8,0,28,44,72
1059,78,164,12,0,10,76,86
1042,113,168,1,2,47,8,55
972,153,168,1,2,8,7,15
354,134,168,0,2,19,15,34
423,120,168,0,2,33,15,48
1060,142,168,0,2,11,15,26
474,129,168,0,2,24,15,39
425,124,168,0,2,30,14,44
470,147,168,0,2,10,12,22
161,135,168,0,2,19,14,33
752,132,168,0,2,23,13,36
521,154,168,0,2,1,13,14
369,161,173,0,2,3,9,12
651,168,173,0,2,1,4,5
774,166,173,0,2,1,6,7
471,160,176,0,2,3,13,16
809,166,176,0,2,2,9,11
391,149,199,6,2,19,31,50
928,138,199,7,2,24,37,61
323,123,199,6,2,45,31,76
1006,128,199,6,2,41,30,71
307,143,199,5,2,33,23,56
1016,157,199,5,2,20,22,42
133,150,200,10,2,27,23,50
918,134,200,15,2,4,62,66
245,155,200,10,2,23,22,45
1066,139,200,11,2,31,30,61
1014,76,200,17,2,47,77,124
436,134,206,11,2,36,36,72
282,108,206,12,2,51,47,98
995,91,206,16,2,34,81,115
955,116,206,13,2,31,59,90
57,137,206,14,2,1,68,69
919,116,206,14,2,18,72,90
884,115,208,6,0,53,40,93
627,149,208,7,0,12,47,59
335,130,208,7,0,31,47,78
430,162,208,6,0,9,37,46
790,127,208,4,0,60,21,81
639,99,208,6,0,69,40,109
272,136,208,7,0,25,47,72
46,131,208,7,0,32,45,77
26,119,208,6,0,51,38,89
751,171,208,6,0,1,36,37
392,107,208,6,0,62,39,101
497,113,208,7,0,49,46,95
334,97,208,7,0,64,47,111
258,163,208,5,0,13,32,45
225,131,213,10,0,46,36,82
976,173,213,10,0,4,36,40
446,162,213,11,0,7,44,51
849,108,213,17,0,16,89,105
785,141,213,10,0,37,35,72
552,116,213,17,0,7,90,97
804,111,213,11,0,58,44,102
523,158,213,10,0,19,36,55
741,148,213,14,0,1,64,65
143,140,213,11,0,29,44,73
213,154,213,10,0,23,36,59
388,136,213,11,0,33,44,77
927,170,213,10,0,9,34,43
299,161,215,2,0,25,29,54
312,165,215,2,0,20,30,50
959,158,215,2,0,27,30,57
591,204,215,1,0,1,10,11
645,184,215,1,0,13,18,31
827,193,215,2,0,1,21,22
802,162,216,11,0,8,46,54
212,101,216,14,0,34,81,115
684,130,216,14,0,6,80,86
404,187,216,8,0,8,21,29
625,76,216,16,0,49,91,140
1031,144,216,14,0,1,71,72
27,128,216,13,0,20,68,88
87,145,216,8,0,50,21,71
229,81,216,16,0,45,90,135
421,151,216,10,0,28,37,65
103,87,216,14,0,47,82,129
826,139,216,12,0,19,58,77
